,uri,nome,idLegislaturaInicial,idLegislaturaFinal,nomeCivil,siglaSexo,urlRedeSocial,urlWebsite,dataNascimento,dataFalecimento,ufNascimento,municipioNascimento
7062,https://dadosabertos.camara.leg.br/api/v2/deputados/168447,MÁRIO FEITOZA,54,54,MARIO FEITOZA DE CARVALHO FREITAS,M,[],[],1953-09-02,,CE,Tauá
7063,https://dadosabertos.camara.leg.br/api/v2/deputados/169553,RICARDO ARCHER,54,54,RICARDO CEPPAS ARCHER,M,[],[],1981-04-22,,RJ,Rio de Janeiro
7064,https://dadosabertos.camara.leg.br/api/v2/deputados/169711,TELMA PINHEIRO,54,54,TELMA PINHEIRO RIBEIRO,F,[],[],1952-03-12,,MA,São Luís
7066,https://dadosabertos.camara.leg.br/api/v2/deputados/169868,VALRY MORAIS,54,54,RAIMUNDO VALRY DE MORAIS,M,[],[],1961-08-15,,PA,Santa Maria do Pará
7067,https://dadosabertos.camara.leg.br/api/v2/deputados/170489,DR. DILSON DRUMOND,54,54,DILSON MALHEIROS DRUMOND,M,[],[],1947-03-06,,,
7068,https://dadosabertos.camara.leg.br/api/v2/deputados/170673,PROFESSOR SÉRGIO DE OLIVEIRA,54,55,SERGIO PAULO DE OLIVEIRA,M,[],[],1963-03-19,,PR,Medianeira
7069,https://dadosabertos.camara.leg.br/api/v2/deputados/171617,Paulão,54,56,PAULO FERNANDO DOS SANTOS,M,[],[],1957-09-15,,AL,Maceió
7070,https://dadosabertos.camara.leg.br/api/v2/deputados/171618,LUIZ DE DEUS,54,54,LUIZ BARBOSA DE DEUS,M,[],[],1938-06-05,,SE,Brejo Grande
7071,https://dadosabertos.camara.leg.br/api/v2/deputados/171619,Margarida Salomão,54,56,MARIA MARGARIDA MARTINS SALOMÃO,F,"['https://www.facebook.com/jfmargarida', ' https://twitter.com/JFMargarida', ' https://www.instagram.com/jfmargarida/', ' https://www.flickr.com/people/margaridasalomo/']",['http://margaridasalomao.com.br/'],1950-06-10,,MG,Juiz de Fora
7072,https://dadosabertos.camara.leg.br/api/v2/deputados/171620,RENATO ANDRADE,54,55,RENATO BARBOSA DE ANDRADE,M,[],[],1971-03-12,,SP,Ribeirão Preto
7073,https://dadosabertos.camara.leg.br/api/v2/deputados/171621,EURICO JÚNIOR,54,54,EURICO PINHEIRO BERNARDES JUNIOR,M,[],[],1959-01-18,,RJ,Vassouras
7074,https://dadosabertos.camara.leg.br/api/v2/deputados/171622,MANUEL ROSA NECA,54,54,MANUEL ROSA DA SILVA,M,[],[],1946-03-04,,,
7075,https://dadosabertos.camara.leg.br/api/v2/deputados/171623,Fabio Reis,54,56,FABIO DE ALMEIDA REIS,M,[],[],1977-04-15,,SE,Lagarto
7076,https://dadosabertos.camara.leg.br/api/v2/deputados/171782,ERON BEZERRA,54,55,ERONILDO BRAGA BEZERRA,M,[],[],1953-02-09,,AM,Boca do Acre
7077,https://dadosabertos.camara.leg.br/api/v2/deputados/172029,FRANCISCO CHAGAS,54,54,FRANCISCO DAS CHAGAS FRANCILINO,M,[],[],1956-04-21,,SE,Riachuelo
7078,https://dadosabertos.camara.leg.br/api/v2/deputados/172711,PLÍNIO VALÉRIO,54,54,FRANCISCO PLÍNIO VALÉRIO TOMAZ,M,[],[],1955-01-31,,AM,Eirunepé
7079,https://dadosabertos.camara.leg.br/api/v2/deputados/172945,RICARDO ARRUDA,54,54,RICARDO ARRUDA NUNES,M,[],[],1962-04-24,,SP,São Paulo
7080,https://dadosabertos.camara.leg.br/api/v2/deputados/173262,ILÁRIO MARQUES,54,54,JOSÉ ILÁRIO GONÇALVES MARQUES,M,[],[],1961-01-13,,CE,Quixadá
7081,https://dadosabertos.camara.leg.br/api/v2/deputados/173269,AKIRA OTSUBO,54,54,AKIRA OTSUBO,M,[],[],1938-01-15,,SP,Mirandópolis
7082,https://dadosabertos.camara.leg.br/api/v2/deputados/173802,GOIACIARA CRUZ,54,54,GOIACIARA TAVARES CRUZ,F,[],[],1954-10-07,,TO,Cristalândia
7083,https://dadosabertos.camara.leg.br/api/v2/deputados/174314,PEDRO GUERRA,54,54,PEDRO DOS SANTOS LIMA GUERRA,M,[],[],1981-09-14,,,
7084,https://dadosabertos.camara.leg.br/api/v2/deputados/174854,DENILSON TEIXEIRA,54,54,DENÍLSON FRANCISCO TEIXEIRA,M,[],[],1971-06-16,,MG,Arcos
7085,https://dadosabertos.camara.leg.br/api/v2/deputados/174861,AMIR LANDO,54,54,AMIR FRANCISCO LANDO,M,"['http://www.facebook.com/deputadoamirlando', ' http://www.facebook.com/deputadoamirlando']",[],1944-04-25,,SC,Concórdia
7086,https://dadosabertos.camara.leg.br/api/v2/deputados/175212,RENATO SIMÕES,54,54,RENATO SIMÕES,M,[],[],1962-02-03,,SP,Campinas
7087,https://dadosabertos.camara.leg.br/api/v2/deputados/175737,HELCIO SILVA,54,54,HELCIO ANTONIO DA SILVA,M,[],[],1963-02-22,,MG,Ubá
7088,https://dadosabertos.camara.leg.br/api/v2/deputados/176120,GUSTAVO PETTA,54,54,GUSTAVO LEMOS PETTA,M,[],[],1980-12-26,,SP,Campinas
7091,https://dadosabertos.camara.leg.br/api/v2/deputados/177118,DUDU LUIZ EDUARDO,54,54,LUIZ EDUARDO FRANCISCO DA SILVA,M,[],[],1980-03-16,,RJ,Petrópolis
7092,https://dadosabertos.camara.leg.br/api/v2/deputados/177282,Subtenente Gonzaga,54,56,LUIZ GONZAGA RIBEIRO,M,[],[],1962-05-31,,MG,Manhuaçu
7094,https://dadosabertos.camara.leg.br/api/v2/deputados/178387,FRANCISCO DE ASSIS,54,54,FRANCISCO DE ASSIS NUNES,M,[],[],1962-09-08,,SC,Imaruí
7095,https://dadosabertos.camara.leg.br/api/v2/deputados/178802,LUIZ CARLOS RAMOS,55,55,LUIZ CARLOS RAMOS,M,"['luizcarlosramos', ' @lcrbr']",['www.luizcarlosramos.com.br'],1951-06-08,,RJ,Rio de Janeiro
7096,https://dadosabertos.camara.leg.br/api/v2/deputados/178821,MARCELINHO CARIOCA,54,54,MARCELO PEREIRA SURCIN,M,[],[],1971-02-01,,RJ,Rio de Janeiro
7097,https://dadosabertos.camara.leg.br/api/v2/deputados/178825,LEO DE BRITO,55,56,LEONARDO CUNHA DE BRITO,M,['www.facebook.com/leodopt1331'],[],1979-04-13,,AC,Rio Branco
7099,https://dadosabertos.camara.leg.br/api/v2/deputados/178827,MAX FILHO,54,55,MAX FREITAS MAURO FILHO,M,"['https//www.facebook.com/max.maurofilho', ' MaxMauroFilho']",[],1968-06-24,,ES,Vila Velha
7100,https://dadosabertos.camara.leg.br/api/v2/deputados/178828,EVANDRO GUSSI,55,55,EVANDRO HERRERA BERTONE GUSSI,M,[],[],1980-09-11,,SP,Presidente Prudente
7101,https://dadosabertos.camara.leg.br/api/v2/deputados/178829,Capitão Augusto,55,56,JOSE AUGUSTO ROSA,M,[],[],1966-10-04,,SP,Ourinhos
7102,https://dadosabertos.camara.leg.br/api/v2/deputados/178830,Dr. Sinval Malheiros,54,56,SINVAL MALHEIROS PINTO JÚNIOR,M,[],[],1951-02-23,,SP,São Paulo
7103,https://dadosabertos.camara.leg.br/api/v2/deputados/178831,André Abdon,55,56,ANDRE DOS SANTOS ABDON,M,[],[],1970-11-10,,PA,Belém
7104,https://dadosabertos.camara.leg.br/api/v2/deputados/178832,Leandre,55,56,LEANDRE DAL PONTE,F,[],[],1975-12-20,,PR,Pato Branco
7105,https://dadosabertos.camara.leg.br/api/v2/deputados/178833,Alexandre Serfiotis,55,56,ALEXANDRE AUGUSTUS SERFIOTIS,M,[],[],1975-11-29,,RJ,Porto Real
7106,https://dadosabertos.camara.leg.br/api/v2/deputados/178834,BEBETO,54,55,ADALBERTO SOUZA GALVÃO,M,[],[],1962-06-09,,BA,Uruçuca
7107,https://dadosabertos.camara.leg.br/api/v2/deputados/178835,Afonso Motta,54,56,AFONSO ANTUNES DA MOTTA,M,[],[],1950-01-08,,RS,Porto Alegre
7108,https://dadosabertos.camara.leg.br/api/v2/deputados/178836,Alan Rick,55,56,ALAN RICK MIRANDA,M,"['deputadoalanrick', ' alanrickm']",[],1976-10-23,,AC,Rio Branco
7109,https://dadosabertos.camara.leg.br/api/v2/deputados/178837,ANGELIM,55,55,RAIMUNDO ANGELIM VASCONCELOS,M,[],[],1955-02-19,,AC,Rio Branco
7110,https://dadosabertos.camara.leg.br/api/v2/deputados/178838,CÉSAR MESSIAS,55,55,CARLOS CESAR CORREIA DE MESSIAS,M,[],[],1958-07-05,,AC,Cruzeiro do Sul
7111,https://dadosabertos.camara.leg.br/api/v2/deputados/178839,Jéssica Sales,55,56,JESSICA ROJAS SALES,F,[],[],1980-11-28,,AC,Cruzeiro do Sul
7112,https://dadosabertos.camara.leg.br/api/v2/deputados/178840,ROCHA,55,55,WHERLES FERNANDES DA ROCHA,M,[],[],1968-10-23,,AC,Rio Branco
7113,https://dadosabertos.camara.leg.br/api/v2/deputados/178841,CÍCERO ALMEIDA,55,55,JOSÉ CÍCERO SOARES DE ALMEIDA,M,[],[],1958-01-08,,AL,Maribondo
7114,https://dadosabertos.camara.leg.br/api/v2/deputados/178842,Jhc,55,56,JOAO HENRIQUE HOLANDA  CALDAS,M,"['JHC_40', ' jhc4040', ' jhc']",[],1987-07-22,,AL,Maceió
7115,https://dadosabertos.camara.leg.br/api/v2/deputados/178843,Marx Beltrão,55,56,MARX BELTRÃO LIMA SIQUEIRA,M,[],[],1979-11-28,,AL,Maceió
7116,https://dadosabertos.camara.leg.br/api/v2/deputados/178844,Pedro Vilela,55,56,PEDRO TORRES BRANDÃO VILELA,M,"['pedrobvilela', ' pvilelat']",[],1985-05-01,,AL,Maceió
7117,https://dadosabertos.camara.leg.br/api/v2/deputados/178845,RONALDO LESSA,55,55,RONALDO AUGUSTO LESSA SANTOS,M,[],[],1949-04-25,,AL,Maceió
7118,https://dadosabertos.camara.leg.br/api/v2/deputados/178846,ALFREDO NASCIMENTO,55,55,ALFREDO PEREIRA DO NASCIMENTO,M,[],[],1952-05-05,,RN,Martins
7119,https://dadosabertos.camara.leg.br/api/v2/deputados/178847,ARTHUR VIRGÍLIO BISNETO,55,55,ARTHUR VIRGILIO DO CARMO RIBEIRO BISNETO,M,[],[],1979-10-01,,DF,Brasília
7120,https://dadosabertos.camara.leg.br/api/v2/deputados/178848,CONCEIÇÃO SAMPAIO,55,55,MARIA DA CONCEICAO SAMPAIO MOURA,F,[],[],1966-01-01,,PA,Alenquer
7121,https://dadosabertos.camara.leg.br/api/v2/deputados/178849,HISSA ABRAHÃO,55,55,HISSA NAGIB ABRAHAO FILHO,M,[],[],1980-08-02,,AM,Manaus
7122,https://dadosabertos.camara.leg.br/api/v2/deputados/178850,MARCOS ROTTA,55,55,MARCOS SERGIO ROTTA,M,[],[],1967-03-11,,PR,Cianorte
7123,https://dadosabertos.camara.leg.br/api/v2/deputados/178851,JOZI ARAÚJO,55,55,JOZIANE ARAÚJO NASCIMENTO,F,[],[],1979-03-26,,PA,Itaituba
7124,https://dadosabertos.camara.leg.br/api/v2/deputados/178852,MARCOS REATEGUI,55,55,MARCOS JOSE REATEGUI SOUZA,M,[],[],1960-10-06,,AP,Macapá
7125,https://dadosabertos.camara.leg.br/api/v2/deputados/178853,Caetano,55,56,LUIZ CARLOS CAETANO,M,[],[],1954-09-23,,BA,Central
7126,https://dadosabertos.camara.leg.br/api/v2/deputados/178854,Elmar Nascimento,55,56,ELMAR JOSE VIEIRA NASCIMENTO,M,[],[],1970-07-06,,BA,Campo Formoso
7128,https://dadosabertos.camara.leg.br/api/v2/deputados/178856,JOÃO GUALBERTO,55,55,JOAO GUALBERTO VASCONCELOS,M,[],[],1958-07-06,,SE,Itabaiana
7129,https://dadosabertos.camara.leg.br/api/v2/deputados/178857,Jorge Solla,55,56,JORGE JOSE SANTOS PEREIRA SOLLA,M,[],[],1961-04-11,,BA,Salvador
7130,https://dadosabertos.camara.leg.br/api/v2/deputados/178858,Mário Negromonte Jr.,55,56,MARIO S. M. NEGROMONTE JR.,M,[],[],1980-08-31,,BA,Paulo Afonso
7131,https://dadosabertos.camara.leg.br/api/v2/deputados/178859,MOEMA GRAMACHO,55,55,MOEMA ISABEL PASSOS GRAMACHO,F,[],[],1958-07-04,,BA,Salvador
7132,https://dadosabertos.camara.leg.br/api/v2/deputados/178860,Paulo Azi,55,56,PAULO VELLOSO DANTAS AZI,M,['Paulo Azi'],['www.pauloazi.com.br'],1963-01-14,,BA,Salvador
7133,https://dadosabertos.camara.leg.br/api/v2/deputados/178861,Ronaldo Carletto,55,56,RONALDO CARLETTO,M,[],[],1960-01-05,,ES,Conceição da Barra
7134,https://dadosabertos.camara.leg.br/api/v2/deputados/178862,Tia Eron,55,56,ERONILDES VASCONCELOS CARVALHO,F,[],[],1972-06-02,,BA,Salvador
7135,https://dadosabertos.camara.leg.br/api/v2/deputados/178863,Uldurico Junior,55,56,ULDURICO ALENCAR PINTO,M,"['ulduricojunior', ' @ulduricojr']",[],1992-01-30,,DF,Brasília
7136,https://dadosabertos.camara.leg.br/api/v2/deputados/178864,ADAIL CARNEIRO,55,55,JOSE ADAIL CARNEIRO SILVA,M,[],[],1963-07-11,,CE,Solonópole
7137,https://dadosabertos.camara.leg.br/api/v2/deputados/178865,CABO SABINO,55,55,FLAVIO ALVES SABINO,M,[],[],1971-02-16,,CE,Quixadá
7138,https://dadosabertos.camara.leg.br/api/v2/deputados/178866,Luizianne Lins,55,56,LUIZIANNE DE OLIVEIRA LINS,F,[],[],1968-11-18,,CE,Fortaleza
7139,https://dadosabertos.camara.leg.br/api/v2/deputados/178867,MACEDO,55,55,JOSE MARIA MACEDO JUNIOR,M,[],[],1960-05-28,,CE,Fortaleza
7140,https://dadosabertos.camara.leg.br/api/v2/deputados/178868,Odorico Monteiro,55,56,LUIZ ODORICO MONTEIRO DE ANDRADE,M,"['odoricomonteiro', ' odoricoamonteiro', ' odoricomonteiro']",[],1961-08-11,,CE,Arneiroz
7141,https://dadosabertos.camara.leg.br/api/v2/deputados/178869,VITOR VALIM,55,55,VITOR PEREIRA VALIM,M,[],[],1978-05-15,,CE,Fortaleza
7142,https://dadosabertos.camara.leg.br/api/v2/deputados/178870,RÔNEY NEMER,55,55,RÔNEY TANIOS NEMER,M,[],[],1963-02-08,,MG,Viçosa
7143,https://dadosabertos.camara.leg.br/api/v2/deputados/178871,Evair Vieira de Melo,55,56,EVAIR VIEIRA DE MELO,M,"['@evair_de_melo', ' @evair_de_melo', ' evair.vieirademelo', ' UCT5EVLanh6IiCl01fzPSOBQ']",[],1972-04-02,,ES,Conceição do Castelo
7144,https://dadosabertos.camara.leg.br/api/v2/deputados/178872,GIVALDO VIEIRA,55,55,GIVALDO VIEIRA DA SILVA,M,[],[],1969-10-28,,ES,Afonso Cláudio
7145,https://dadosabertos.camara.leg.br/api/v2/deputados/178873,Helder Salomão,55,56,HELDER IGNACIO SALOMAO,M,[],[],1964-03-08,,ES,Colatina
7146,https://dadosabertos.camara.leg.br/api/v2/deputados/178874,Sergio Vidigal,55,56,ANTONIO SERGIO ALVES VIDIGAL,M,"['vidigalsergio', ' UCLftbfLn6hzk_lTySm-H8iw?view_as=subscriber', ' sergiovidigal']",[],1957-05-08,,ES,Vitória
7147,https://dadosabertos.camara.leg.br/api/v2/deputados/178875,ALEXANDRE BALDY,55,55,ALEXANDRE BALDY DE SANT'ANNA BRAGA,M,[],[],1980-07-21,,GO,Goiânia
7148,https://dadosabertos.camara.leg.br/api/v2/deputados/178876,Célio Silveira,55,56,CELIO ANTONIO DA SILVEIRA,M,"['celiosilveiradeputado', ' deputadoceliosilveira2']",[],1959-09-19,,GO,Luziânia
7149,https://dadosabertos.camara.leg.br/api/v2/deputados/178877,FÁBIO SOUSA,55,55,FABIO FERNANDES DE SOUSA,M,[],[],1982-09-11,,GO,Goiânia
7150,https://dadosabertos.camara.leg.br/api/v2/deputados/178878,GIUSEPPE VECCI,55,55,GIUSEPPE VECCI,M,[],[],1957-01-14,,GO,Itauçu
7151,https://dadosabertos.camara.leg.br/api/v2/deputados/178879,Lucas Vergilio,55,56,LUCAS DE CASTRO SANTOS,M,[],[],1987-04-08,,GO,Goiânia
7152,https://dadosabertos.camara.leg.br/api/v2/deputados/178880,MARCOS ABRÃO,55,55,MARCOS ABRAO RORIZ SOARES DE CARVALHO,M,[],[],1971-02-15,,GO,Goiânia
7153,https://dadosabertos.camara.leg.br/api/v2/deputados/178881,Aluisio Mendes,55,56,ALUISIO GUIMARAES MENDES FILHO,M,[],[],1961-11-11,,MG,Belo Horizonte
7154,https://dadosabertos.camara.leg.br/api/v2/deputados/178882,André Fufuca,55,56,ANDRE LUIZ CARVALHO RIBEIRO,M,[],[],1989-08-27,,MA,Santa Inês
7155,https://dadosabertos.camara.leg.br/api/v2/deputados/178883,ELIZIANE GAMA,55,55,ELIZIANE PEREIRA GAMA MELO,F,[],[],1977-02-27,,MA,Monção
7156,https://dadosabertos.camara.leg.br/api/v2/deputados/178884,Hildo Rocha,55,56,HILDO AUGUSTO DA ROCHA NETO,M,[],[],1960-04-22,,MA,São Luís
7157,https://dadosabertos.camara.leg.br/api/v2/deputados/178885,JUNIOR MARRECA,55,55,ANTONIO DA CRUZ FILGUEIRA JUNIOR,M,[],[],1970-03-02,,PE,Salgueiro
7158,https://dadosabertos.camara.leg.br/api/v2/deputados/178886,Juscelino Filho,55,56,JOSE JUSCELINO DOS SANTOS REZENDE FILHO,M,[],[],1984-11-06,,MA,São Luís
7159,https://dadosabertos.camara.leg.br/api/v2/deputados/178887,Rubens Pereira Júnior,55,56,RUBENS PEREIRA E SILVA JUNIOR,M,[],[],1984-03-16,,MA,São Luís
7160,https://dadosabertos.camara.leg.br/api/v2/deputados/178888,VICTOR MENDES,55,55,CARLOS VICTOR GUTERRES MENDES,M,"['facebook.com/victormendesma', ' @depvictormendes', ' @victormendesma', ' youtube.com/depvictormendes', ' Victor Mendes']",['www.victormendes.com.br'],1979-08-22,,MA,Pinheiro
7161,https://dadosabertos.camara.leg.br/api/v2/deputados/178889,Zé Carlos,55,56,JOSÉ CARLOS NUNES JÚNIOR,M,[],[],1955-05-26,,MA,São Luís
7162,https://dadosabertos.camara.leg.br/api/v2/deputados/178890,ADELMO CARNEIRO LEÃO,55,55,ADELMO CARNEIRO LEAO,M,[],[],1949-05-25,,MG,Itapagipe
7164,https://dadosabertos.camara.leg.br/api/v2/deputados/178892,DÂMINA PEREIRA,55,55,DAMINA DE CARVALHO PEREIRA,F,[],[],1952-12-02,,MG,Lavras
7165,https://dadosabertos.camara.leg.br/api/v2/deputados/178893,DELEGADO EDSON MOREIRA,55,55,EDSON MOREIRA DA SILVA,M,"['Delegado Edson Moreira Político', ' @DelegadoMoreira', ' delegadomoreira', ' /user/DelegadoEdsonMoreira']",['www.delegadoedsonmoreira.com.br'],1959-04-16,,SP,São Paulo
7166,https://dadosabertos.camara.leg.br/api/v2/deputados/178894,LAUDIVIO CARVALHO,55,55,LAUDIVIO ALVARENGA CARVALHO,M,[],[],1962-07-16,,MG,Bocaiúva
7167,https://dadosabertos.camara.leg.br/api/v2/deputados/178895,Misael Varella,55,56,MISAEL ARTUR FERREIRA VARELLA,M,[],[],1959-11-27,,MG,Muriaé
7168,https://dadosabertos.camara.leg.br/api/v2/deputados/178896,Newton Cardoso Jr,55,56,NEWTON CARDOSO JUNIOR,M,[],[],1979-11-11,,MG,Contagem
7169,https://dadosabertos.camara.leg.br/api/v2/deputados/178897,RODRIGO PACHECO,55,55,RODRIGO OTAVIO SOARES PACHECO,M,[],[],1976-11-03,,RO,Porto Velho
7170,https://dadosabertos.camara.leg.br/api/v2/deputados/178898,TENENTE LÚCIO,55,55,SERGIO LUCIO DE ALMEIDA,M,[],[],1960-03-21,,MG,Uberlândia
7171,https://dadosabertos.camara.leg.br/api/v2/deputados/178899,MARCIO MONTEIRO,55,55,MARCIO CAMPOS MONTEIRO,M,[],[],1956-11-21,,RJ,Rio de Janeiro
7172,https://dadosabertos.camara.leg.br/api/v2/deputados/178900,CARLOS MARUN,55,55,CARLOS EDUARDO XAVIER MARUN,M,[],[],1960-11-21,,RS,Porto Alegre
7173,https://dadosabertos.camara.leg.br/api/v2/deputados/178901,Tereza Cristina,55,56,TEREZA CRISTINA CORREA DA COSTA DIAS,F,[],[],1954-07-06,,MS,Campo Grande
7174,https://dadosabertos.camara.leg.br/api/v2/deputados/178902,ZECA DO PT,55,55,JOSE ORCIRIO MIRANDA DOS SANTOS,M,[],[],1950-02-24,,MS,Porto Murtinho
7175,https://dadosabertos.camara.leg.br/api/v2/deputados/178903,ADILTON SACHETTI,55,55,ADILTON DOMINGOS SACHETTI,M,[],[],1956-02-05,,SC,Nova Veneza
7176,https://dadosabertos.camara.leg.br/api/v2/deputados/178904,EZEQUIEL FONSECA,55,55,EZEQUIEL ANGELO FONSECA,M,[],[],1963-10-28,,SP,Santa Albertina
7177,https://dadosabertos.camara.leg.br/api/v2/deputados/178905,FABIO GARCIA,55,55,FABIO PAULINO GARCIA,M,[],[],1977-06-29,,DF,Brasília
7178,https://dadosabertos.camara.leg.br/api/v2/deputados/178906,BETO SALAME,55,55,ROBERTO SALAME FILHO,M,[],[],1974-02-12,,PA,Marabá
7179,https://dadosabertos.camara.leg.br/api/v2/deputados/178907,FRANCISCO CHAPADINHA,55,55,FRANCISCO ALVES DE AGUIAR,M,['landisouza@gmail.com'],[],1956-08-24,,PI,Batalha
7180,https://dadosabertos.camara.leg.br/api/v2/deputados/178908,Delegado Éder Mauro,55,56,EDER MAURO CARDOSO BARRA,M,[],[],1960-12-14,,PA,Belém
7181,https://dadosabertos.camara.leg.br/api/v2/deputados/178909,Hélio Leite,55,56,HELIO LEITE DA SILVA,M,[],[],1957-12-09,,PA,Castanhal
7182,https://dadosabertos.camara.leg.br/api/v2/deputados/178910,Joaquim Passarinho,55,56,JOAQUIM PASSARINHO PINTO DE SOUZA PORTO,M,[],[],1961-12-02,,PA,Belém
7183,https://dadosabertos.camara.leg.br/api/v2/deputados/178911,SIMONE MORGADO,55,55,SIMONE MARIA MORGADO FERREIRA,F,"['https://www.facebook.com/pages/Simone-Morgado', ' @simone_morgado']",['http://simonemorgado.com.br/'],1967-04-06,,PA,Belém
7184,https://dadosabertos.camara.leg.br/api/v2/deputados/178912,Pedro Cunha Lima,55,56,PEDRO OLIVEIRA CUNHA LIMA,M,[],[],1988-08-15,,PB,Campina Grande
7185,https://dadosabertos.camara.leg.br/api/v2/deputados/178913,VENEZIANO VITAL DO RÊGO,55,55,VENEZIANO VITAL DO RÊGO SEGUNDO NETO,M,[],[],1970-07-17,,PB,Campina Grande
7186,https://dadosabertos.camara.leg.br/api/v2/deputados/178914,ADALBERTO CAVALCANTI,55,55,ADALBERTO CAVALCANTI RODRIGUES,M,[],[],1958-02-10,,BA,Juazeiro
7187,https://dadosabertos.camara.leg.br/api/v2/deputados/178915,BETINHO GOMES,55,55,HEBERTE LAMARCK GOMES DA SILVA,M,"['facebook.com/betinho45', ' twitter.com/betinho45', ' intagram.com/betinho45']",['www.betinhogomes.com.br'],1975-04-27,,PE,Cabo de Santo Agostinho
7188,https://dadosabertos.camara.leg.br/api/v2/deputados/178916,Daniel Coelho,55,56,DANIEL PIRES COELHO,M,[],[],1978-11-04,,PE,Recife
7189,https://dadosabertos.camara.leg.br/api/v2/deputados/178917,JOÃO FERNANDO COUTINHO,55,55,JOAO FERNANDO PONTUAL COUTINHO,M,[],[],1979-08-22,,PE,Recife
7190,https://dadosabertos.camara.leg.br/api/v2/deputados/178918,KAIO MANIÇOBA,55,55,KAIO CESAR DE MOURA MANICOBA NOVAES FERRAZ,M,[],[],1983-11-14,,PE,Recife
7191,https://dadosabertos.camara.leg.br/api/v2/deputados/178919,MARINALDO ROSENDO,55,55,MARINALDO ROSENDO DE ALBUQUERQUE,M,['www.facebook.com/marinaldorosendo'],[],1965-11-01,,PE,Timbaúba
7192,https://dadosabertos.camara.leg.br/api/v2/deputados/178920,Ricardo Teobaldo,55,56,RICARDO TEOBALDO CAVALCANTI,M,[],[],1965-10-18,,PE,Limoeiro
7193,https://dadosabertos.camara.leg.br/api/v2/deputados/178921,Sebastião Oliveira,55,56,SEBASTIAO IGNACIO DE OLIVEIRA JUNIOR,M,"['deputadosebastiaooliveira', ' deputadosebastiaooliveira']",[],1968-08-31,,PE,Recife
7194,https://dadosabertos.camara.leg.br/api/v2/deputados/178922,Tadeu Alencar,55,56,FRANCISCO TADEU BARBOSA DE ALENCAR,M,[],[],1963-04-08,,CE,Juazeiro do Norte
7195,https://dadosabertos.camara.leg.br/api/v2/deputados/178923,ZECA CAVALCANTI,55,55,JOSE CAVALCANTI ALVES JUNIOR,M,[],[],1966-07-21,,PE,Arcoverde
7196,https://dadosabertos.camara.leg.br/api/v2/deputados/178924,Capitão Fábio Abreu,55,56,FABIO ABREU COSTA,M,[],[],1972-12-31,,CE,Fortaleza
7197,https://dadosabertos.camara.leg.br/api/v2/deputados/178925,Rejane Dias,55,56,REJANE RIBEIRO SOUSA DIAS,F,[],[],1972-09-04,,PI,Teresina
7198,https://dadosabertos.camara.leg.br/api/v2/deputados/178926,RODRIGO MARTINS,55,55,RODRIGO RODRIGUES DE SOUZA MARTINS,M,[],[],1982-08-02,,PI,Teresina
7199,https://dadosabertos.camara.leg.br/api/v2/deputados/178927,Aliel Machado,55,56,ALIEL MACHADO BARK,M,[],[],1989-02-26,,PR,Ponta Grossa
7200,https://dadosabertos.camara.leg.br/api/v2/deputados/178928,Christiane de Souza Yared,55,56,CHRISTIANE DE SOUZA YARED,F,"['ChristianeYared', ' christianeyared']",[],1960-02-23,,PR,Curitiba
7201,https://dadosabertos.camara.leg.br/api/v2/deputados/178929,Diego Garcia,55,56,DIEGO ALEXSANDER GONCALO PAULA GARCIA,M,"['diegogarciapr', ' diegogarciapr', ' diegogarciaparana', ' diegogarciapr']",[],1984-10-10,,PR,Bandeirantes
7202,https://dadosabertos.camara.leg.br/api/v2/deputados/178930,Roman,55,56,EVANDRO ROGERIO ROMAN,M,"['evandrorogerio.roman', ' roman_evandro', ' evandroroman', ' videos?view_as=subscriber']",[],1973-03-03,,RS,Erval Grande
7203,https://dadosabertos.camara.leg.br/api/v2/deputados/178931,Luciano Ducci,55,56,LUCIANO DUCCI,M,[],[],1955-03-23,,PR,Curitiba
7204,https://dadosabertos.camara.leg.br/api/v2/deputados/178932,MARCELO BELINATI,55,55,MARCELO BELINATI MARTINS,M,[],[],1971-07-22,,PR,Londrina
7205,https://dadosabertos.camara.leg.br/api/v2/deputados/178933,Sergio Souza,55,56,SERGIO DE SOUZA,M,"['https://www.facebook.com/sergiosouza1512', ' https://twitter.com/_sergiosouza']",[],1971-03-13,,PR,Ivaiporã
7206,https://dadosabertos.camara.leg.br/api/v2/deputados/178934,Toninho Wandscheer,55,56,ANTONIO WANDSCHEER,M,[],[],1950-08-31,,PR,Foz do Iguaçu
7207,https://dadosabertos.camara.leg.br/api/v2/deputados/178935,Rossoni,55,56,VALDIR LUIZ ROSSONI,M,[],[],1952-11-23,,PR,Bituruna
7208,https://dadosabertos.camara.leg.br/api/v2/deputados/178936,ALEXANDRE VALLE,55,55,ALEXANDRE VALLE CARDOSO,M,[],[],1973-04-07,,RJ,Rio de Janeiro
